0.000000000e+00	4.150000000e+02	3.956500000e+03	3.445000000e+02	
4.000000000e-01	2.753000000e+02	3.799600000e+03	5.112000000e+02	
8.000000000e-01	2.683000000e+02	3.601800000e+03	6.591000000e+02	
1.200000000e+00	2.608000000e+02	3.410100000e+03	8.025000000e+02	
1.600000000e+00	2.539000000e+02	3.231000000e+03	9.331000000e+02	
2.000000000e+00	2.470000000e+02	3.055600000e+03	1.062700000e+03	
2.400000000e+00	2.405000000e+02	2.895600000e+03	1.178500000e+03	
2.800000000e+00	2.346000000e+02	2.742800000e+03	1.287000000e+03	
3.200000000e+00	2.276000000e+02	2.594300000e+03	1.394800000e+03	
3.600000000e+00	2.219000000e+02	2.455400000e+03	1.492500000e+03	
4.000000000e+00	2.159000000e+02	2.322000000e+03	1.581900000e+03	
4.400000000e+00	2.089000000e+02	2.184900000e+03	1.678300000e+03	
4.800000000e+00	2.030000000e+02	2.062900000e+03	1.761600000e+03	
5.200000000e+00	1.974000000e+02	1.944300000e+03	1.843200000e+03	
5.600000000e+00	1.912000000e+02	1.834400000e+03	1.917700000e+03	
6.000000000e+00	1.856000000e+02	1.728200000e+03	1.989300000e+03	
6.400000000e+00	1.809000000e+02	1.627300000e+03	2.055700000e+03	
6.800000000e+00	1.754000000e+02	1.530000000e+03	2.117900000e+03	
7.200000000e+00	1.699000000e+02	1.438700000e+03	2.177400000e+03	
7.600000000e+00	1.646000000e+02	1.354400000e+03	2.229100000e+03	
8.000000000e+00	1.593000000e+02	1.272700000e+03	2.281600000e+03	
8.400000000e+00	1.548000000e+02	1.196500000e+03	2.330900000e+03	
8.800000000e+00	1.499000000e+02	1.123100000e+03	2.376300000e+03	
9.200000000e+00	1.450000000e+02	1.054200000e+03	2.420500000e+03	
9.600000000e+00	1.405000000e+02	9.850000000e+02	2.461900000e+03	
1.000000000e+01	1.361000000e+02	9.217000000e+02	2.498600000e+03	
